site_id,cta_sites,incident_date,week_day,week_code,weekend,holiday,incident_time,incident_time_1,time_category,time_code,incident_category,atm,restaurant,avgtemp,maxtemp,totalsnow,sunhour,sunset,sunrise,moonrise,moonset,Temperature,weather_description,weather_code,Humidity,cloudcover,heatindex,hours_after_sunrise,hours_to_sunset,incident
11,Blue Line Rosemont Station,3/9/2020,Monday,6,0,0,3:00,3,late_night,1,none,0,0,50,52,0,5.7,18:51,7:12,18:57,7:32,52,cloudy,2,63,11,52,-4.2,15.85,0
17,Blue Line Clinton Station,3/10/2020,Tuesday,7,0,0,16:57,16,evening,4,General,1,0,37,39,0,10.1,18:52,7:10,20:15,8:04,39,cloudy,2,62,13,39,9.78,1.92,1
86,Orange Line Pulaski Station,3/10/2020,Tuesday,7,0,0,19:56,19,evening,4,Disturbance ,1,0,37,39,0,10.1,18:52,7:10,20:15,8:04,37,cloudy,2,63,48,37,12.77,-1.07,1
143,Skokie Rail Yard,3/10/2020,Tuesday,7,0,0,14:10,14,afternoon,6,Motor Vehicle Vandalism,0,0,37,39,0,10.1,18:52,7:10,20:15,8:04,37,cloudy,2,65,13,37,7,4.7,1
33,Blue Line Washington Station,3/10/2020,Tuesday,7,0,0,1:00,1,late_night,1,none,0,0,37,39,0,10.1,18:52,7:10,20:15,8:04,46,rain,20,91,100,48,-6.17,17.87,0
35,Blues Western (O'Hare) Station,3/10/2020,Tuesday,7,0,0,15:00,15,afternoon,6,none,2,15,37,39,0,10.1,18:52,7:10,20:15,8:04,39,cloudy,2,62,4,39,7.83,3.87,0
6,63rd Street Lower Rail Yard,3/11/2020,Wednesday,2,0,0,16:27,16,evening,4,Motor Vehicle Vandalism,0,0,43,48,0,8.7,18:53,7:08,21:32,8:34,48,cloudy,2,66,84,48,9.32,2.43,1
16,Blue Line Cicero Station,3/11/2020,Wednesday,2,0,0,20:00,20,night,2,Disturbance ,1,0,43,48,0,8.7,18:53,7:08,21:32,8:34,46,Overcast,1,70,72,46,12.87,-1.12,1
50,Brown/Purple Line Armitage Station,3/11/2020,Wednesday,2,0,0,20:00,20,night,2,Theft,3,4,43,48,0,8.7,18:53,7:08,21:32,8:34,46,Overcast,1,70,72,46,12.87,-1.12,1
53,Clark/Lake Station (Brown Pink Orange Purple & Green),3/11/2020,Wednesday,2,0,0,0:07,0,late_night,1,Disturbance ,2,2,43,48,0,8.7,18:53,7:08,21:32,8:34,37,Overcast,1,67,100,37,-7.02,18.77,1
83,Orange Line Halsted Station,3/11/2020,Wednesday,2,0,0,4:30,4,early_morning,3,Disturbance ,0,0,43,48,0,8.7,18:53,7:08,21:32,8:34,37,Overcast,1,71,96,37,-2.63,14.38,1
114,Red Line 63rd Street Station,3/11/2020,Wednesday,2,0,0,20:34,20,night,2,Hazards,0,0,43,48,0,8.7,18:53,7:08,21:32,8:34,46,Overcast,1,70,72,46,13.43,-1.68,1
114,Red Line 63rd Street Station,3/11/2020,Wednesday,2,0,0,21:07,21,night,2,Hazards,0,0,43,48,0,8.7,18:53,7:08,21:32,8:34,45,Overcast,1,72,59,45,13.98,-2.23,1
36,Brown Line Addison Station,3/11/2020,Wednesday,2,0,0,21:00,21,night,2,none,3,2,43,48,0,8.7,18:53,7:08,21:32,8:34,45,Overcast,1,72,59,45,13.87,-2.12,0
37,Brown Line Damen Station,3/11/2020,Wednesday,2,0,0,5:00,5,early_morning,3,none,2,2,43,48,0,8.7,18:53,7:08,21:32,8:34,37,rain,7,72,93,37,-2.13,13.88,0
19,Blue Line Damen Station,3/12/2020,Thursday,3,0,0,17:31,17,evening,4,Disturbance ,4,20,48,55,0,7.2,18:54,7:07,22:48,9:06,54,cloudy,2,75,63,54,10.4,1.38,1
46,Brown Line Western Station,3/12/2020,Thursday,3,0,0,17:31,17,evening,4,Disturbance ,1,1,48,55,0,7.2,18:54,7:07,22:48,9:06,54,cloudy,2,75,63,54,10.4,1.38,1
75,Green Line-West Laramie Station,3/12/2020,Thursday,3,0,0,1:01,1,late_night,1,Disturbance ,3,3,48,55,0,7.2,18:54,7:07,22:48,9:06,43,cloudy,2,79,11,43,-6.1,17.88,1
129,Red Line Jackson Station,3/12/2020,Thursday,3,0,0,2:49,2,late_night,1,Disturbance ,2,9,48,55,0,7.2,18:54,7:07,22:48,9:06,43,cloudy,2,81,7,43,-4.3,16.08,1
130,Red Line Lake Station,3/12/2020,Thursday,3,0,0,2:38,2,late_night,1,Disturbance ,2,1,48,55,0,7.2,18:54,7:07,22:48,9:06,43,cloudy,2,81,7,43,-4.48,16.27,1
136,Red Line Sheridan Station,3/12/2020,Thursday,3,0,0,0:47,0,late_night,1,Emergency,1,4,48,55,0,7.2,18:54,7:07,22:48,9:06,43,cloudy,2,77,16,43,-6.33,18.12,1
142,RedLine Roosevelt Station,3/12/2020,Thursday,3,0,0,17:31,17,evening,4,Access Control,0,7,48,55,0,7.2,18:54,7:07,22:48,9:06,54,cloudy,2,75,63,54,10.4,1.38,1
38,Brown Line Francisco Station,3/12/2020,Thursday,3,0,0,0:00,0,late_night,1,none,0,2,48,55,0,7.2,18:54,7:07,22:48,9:06,43,cloudy,2,77,16,43,-7.12,18.9,0
39,Brown Line Irving Park Station,3/12/2020,Thursday,3,0,0,2:00,2,late_night,1,none,1,3,48,55,0,7.2,18:54,7:07,22:48,9:06,43,cloudy,2,81,7,43,-5.12,16.9,0
25,Blue Line Jefferson Park Station,3/13/2020,Friday,1,0,0,0:57,0,late_night,1,Disturbance ,0,0,39,45,0,11.5,18:55,7:05,No moonrise,9:39,45,rain,8,71,90,45,-6.13,17.97,1
83,Orange Line Halsted Station,3/13/2020,Friday,1,0,0,4:35,4,early_morning,3,Disturbance ,0,0,39,45,0,11.5,18:55,7:05,No moonrise,9:39,37,rain,7,61,19,37,-2.5,14.33,1
122,Red Line Cermak-Chinatown,3/13/2020,Friday,1,0,0,1:05,1,late_night,1,Emergency,0,0,39,45,0,11.5,18:55,7:05,No moonrise,9:39,43,rain,8,68,69,43,-6,17.83,1
40,Brown Line Kedzie Station,3/13/2020,Friday,1,0,0,23:00,23,night,2,none,0,4,39,45,0,11.5,18:55,7:05,No moonrise,9:39,41,cloudy,2,44,53,41,15.92,-4.08,0
43,Brown Line Paulina Station,3/13/2020,Friday,1,0,0,1:00,1,late_night,1,none,0,1,39,45,0,11.5,18:55,7:05,No moonrise,9:39,43,rain,8,68,69,43,-6.08,17.92,0
23,Blue Line Irving Park Station,3/14/2020,Saturday,4,1,0,1:12,1,late_night,1,Disturbance ,0,0,36,37,0.08,5.8,18:57,7:03,0:02,10:14,39,cloudy,2,51,54,39,-5.85,17.75,1
123,Red Line Chicago Station,3/14/2020,Saturday,4,1,0,3:40,3,late_night,1,Disturbance ,1,5,36,37,0.08,5.8,18:57,7:03,0:02,10:14,37,cloudy,3,60,41,37,-3.38,15.28,1
139,Red/Purple/Brown Lines Belmont,3/14/2020,Saturday,4,1,0,23:58,23,night,2,Disturbance ,3,11,36,37,0.08,5.8,18:57,7:03,0:02,10:14,32,snow,22,82,99,34,16.92,-5.02,1
44,Brown Line Rockwell Station,3/14/2020,Saturday,4,1,0,8:00,8,morning,5,none,1,2,36,37,0.08,5.8,18:57,7:03,0:02,10:14,36,Overcast,1,69,92,36,0.95,10.95,0
45,Brown Line Southport Station,3/14/2020,Saturday,4,1,0,9:00,9,morning,5,none,1,3,36,37,0.08,5.8,18:57,7:03,0:02,10:14,36,Overcast,1,70,100,36,1.95,9.95,0
